Code service CH|Reference document|1 Articles CGI|2 Articles CGI|3 Articles CGI|4 Articles CGI|5 Articles CGI|No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|B/T/Q|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|No Volume|1er lot|Surface Carrez du 1er lot|2eme lot|Surface Carrez du 2eme lot|3eme lot|Surface Carrez du 3eme lot|4eme lot|Surface Carrez du 4eme lot|5eme lot|Surface Carrez du 5eme lot|Nombre de lots|Code type local|Type local|Identifiant local|Surface reelle bati|Nombre pieces principales|Nature culture|Nature culture speciale|Surface terrain
5914P01|2015P02713|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|||RTE|0060|D ARRAS|59155|FACHES THUMESNIL|59|220||A|7207||50||||||||||1||||||||
5914P01|2015P02715|1594D*1|||||000001|01/01/2001|Vente|1,00|126||RUE|0410|DU GENERAL LECLERC|59350|SAINT-ANDRE|59|527||BB|33||326||||||||||1|3|Dépendance|1007158|0|0|||
5914P01|2015P02715|1594D*1|||||000001|01/01/2001|Vente|1,00|126||RUE|0410|DU GENERAL LECLERC|59350|SAINT-ANDRE|59|527||BB|33||120||||||||||1|2|Appartement|1006964|73|3|||
5914P01|2015P02715|1594D*1|||||000002|01/01/2001|Vente|1,00|126||RUE|0410|DU GENERAL LECLERC|59350|SAINT-ANDRE|59|527||BB|33||326||||||||||1|3|Dépendance|1007158|0|0|||
5914P01|2015P02715|1594D*1|||||000002|01/01/2001|Vente|1,00|126||RUE|0410|DU GENERAL LECLERC|59350|SAINT-ANDRE|59|527||BB|33||120||||||||||1|2|Appartement|1006964|73|3|||
5914P01|2015P02716|1594D*1|||||000001|01/01/2001|Vente|1,00|428||RUE|5513|LEON GAMBETTA|59000|LILLE|59|350||PY|216||25||||||||||1|2|Appartement|417387|13|1|||
5914P01|2015P02717|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|4||RUE|0870|SAINTE HELENE|59350|SAINT-ANDRE|59|527||AC|158||27||||||||||1||||||||
5914P01|2015P02717|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|4||RUE|0870|SAINTE HELENE|59350|SAINT-ANDRE|59|527||AC|158||95||||||||||1||||||||
5914P01|2015P02718|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|4||RUE|0870|SAINTE HELENE|59350|SAINT-ANDRE|59|527||AC|158||29||||||||||1||||||||
5914P01|2015P02718|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|4||RUE|0870|SAINTE HELENE|59350|SAINT-ANDRE|59|527||AC|158||80||||||||||1||||||||
5914P01|2015P02720|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|140||AV|1300|DE LA REPUBLIQUE|59110|LA MADELEINE|59|368||BE|374||135||||||||||1||||||||
5914P01|2015P02720|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|140||AV|1300|DE LA REPUBLIQUE|59110|LA MADELEINE|59|368||BE|374||521||||||||||1||||||||
5914P01|2015P02722|1594D*1|||||000001|01/01/2001|Vente|1,00|||AV|0910|DES TULIPES|59350|SAINT-ANDRE|59|527||AR|49||||||||||||0||||||AG||10
5914P01|2015P02722|1594D*1|||||000001|01/01/2001|Vente|1,00|1||AV|0910|DES TULIPES|59350|SAINT-ANDRE|59|527||AW|286||||||||||||0|1|Maison|644983|111|6|S||202
5914P01|2015P02722|1594D*1|||||000001|01/01/2001|Vente|1,00|||AV|0910|DES TULIPES|59350|SAINT-ANDRE|59|527||AW|337||||||||||||0||||||AG||19
5914P01|2015P02723|1594D*1|||||000002|01/01/2001|Vente|1,00|||AV|0570|HENRI DELECAUX|59130|LAMBERSART|59|328||AX|600||||||||||||0||||||S||66
5914P01|2015P02724|1594D*1|||||000001|01/01/2001|Vente|1,00|14||RUE|6799|PHILIPPE DE COMINES|59000|LILLE|59|350||MO|95||10|1,00|9|1,00|||||||2|2|Appartement|389209|25|1|||
5914P01|2015P02724|1594D*1|||||000001|01/01/2001|Vente|1,00|14||RUE|6799|PHILIPPE DE COMINES|59000|LILLE|59|350||MO|95||11|1,00|||||||||1|2|Appartement|950081|20|1|||
5914P01|2015P02726||||||000001|01/01/2001|Adjudication|1,00|60||RUE|4274|GUSTAVE DELORY|59800|LILLE|59|350||TL|30||9||||||||||1|3|Dépendance|940969|0|0|||
5914P01|2015P02728|1594D*1|||||000001|01/01/2001|Vente|1,00|58||RUE|4722|JACQUEMARS GIELEE|59800|LILLE|59|350||NX|13||4||||||||||1|2|Appartement|1014475|9|1|||
5914P01|2015P02729|1594D*1|||||000001|01/01/2001|Vente|1,00|29|B|RUE|4992|JEANNE D ARC|59000|LILLE|59|350||LX|83||17||6||||||||2|2|Appartement|386955|40|2|||
5914P01|2015P02729|1594D*1|||||000001|01/01/2001|Vente|1,00|29|B|RUE|4992|JEANNE D ARC|59000|LILLE|59|350||LX|83||19||||||||||1|3|Dépendance|386952|0|0|||
5914P01|2015P02733|1594D*1|||||000001|01/01/2001|Vente|1,00|112||RUE|0591|DE LA BARRE|59800|LILLE|59|350||KT|27||120||65||||||||2|2|Appartement|373843|71|3|||
5914P01|2015P02733|1594D*1|||||000001|01/01/2001|Vente|1,00|112||RUE|0591|DE LA BARRE|59800|LILLE|59|350||KT|27||230||||||||||1|3|Dépendance|924771|0|0|||
5914P01|2015P02734|1594D*1|||||000001|01/01/2001|Vente|1,00|35||RUE|4469|HENRI KOLB|59000|LILLE|59|350||RW|161||1||10||||||||2|4|Local industriel. commercial ou assimilé|421944|130|0|||
5914P01|2015P02735|1594D*1|||||000001|01/01/2001|Vente|1,00|1||RUE|0858|DE NORMANDIE|59370|MONS EN BAROEUL|59|410||AI|150||501||||||||||1|2|Appartement|534112|53|2|||
5914P01|2015P02736|1594D*1|||||000002|01/01/2001|Vente|1,00|||RUE|0260|DU CHAUFOUR|59110|LA MADELEINE|59|368||BM|250||||||||||||0||||||S||32
5914P01|2015P02737|1594D*1|||||000001|01/01/2001|Vente|1,00|46||RUE|1200|PAUL DOUMER|59110|LA MADELEINE|59|368||BM|28||||||||||||0|1|Maison|486158|110|3|S||134
5914P01|2015P02737|1594D*1|||||000001|01/01/2001|Vente|1,00|||RUE|0260|DU CHAUFOUR|59110|LA MADELEINE|59|368||BM|250||||||||||||0||||||S||32
5914P01|2015P02739||||||000001|01/01/2001|Vente|1,00|19||CITE|7309|QUATRE CHEMINS RUE JUSTICE|59000|LILLE|59|350||PS|139||||||||||||0|1|Maison|411647|42|2|S||34
5914P01|2015P02740|1115*1|||||000001|01/01/2001|Vente|1,00|11||RUE|0803|BERTHELOT|59000|LILLE|59|350||DE|1||||||||||||0|4|Local industriel. commercial ou assimilé|330155|375|0|S||894
5914P01|2015P02740|1115*1|||||000001|01/01/2001|Vente|1,00|9||RUE|0803|BERTHELOT|59000|LILLE|59|350||DE|69||||||||||||0||||||S||11
5914P01|2015P02740|1115*1|||||000001|01/01/2001|Vente|1,00|9||RUE|0803|BERTHELOT|59000|LILLE|59|350||DE|70||||||||||||0||||||S||24
5914P01|2015P02740|1115*1|||||000001|01/01/2001|Vente|1,00|5||RUE|0803|BERTHELOT|59000|LILLE|59|350||DE|72||||||||||||0||||||S||723
5914P01|2015P02741||||||000001|01/01/2001|Vente|1,00|21||CITE|7094|DES POSTES RUE DES POSTES|59000|LILLE|59|350||PS|120||||||||||||0|1|Maison|411628|36|2|S||33
5914P01|2015P02742||||||000001|01/01/2001|Vente|1,00|52||RUE|1613|DE LA CHAUDE RIVIERE|59800|LILLE|59|350||TZ|480||||||||||||0|1|Maison|328080|108|6|S||94
5914P01|2015P02743|1594OGA|||||000001|01/01/2001|Vente|1,00|185||RUE|0510|DE MENIN|59520|MARQUETTE-LEZ-LILLE|59|386||A|589||||||||||||0|1|Maison|517305|109|5|S||485
5914P01|2015P02744|1594D*1|||||000001|01/01/2001|Vente|1,00|87||RUE|3529|DU FOUR A CHAUX|59000|LILLE|59|350||DR|371||||||||||||0|1|Maison|337860|55|3|S||47
5914P01|2015P02745|1594D*1|||||000001|01/01/2001|Vente|1,00|110||RUE|7709|SAINT ANDRE|59800|LILLE|59|350||HK|239||301||||||||||1|3|Dépendance|840150|0|0|||
5914P01|2015P02745|1594D*1|||||000001|01/01/2001|Vente|1,00|110||RUE|7709|SAINT ANDRE|59800|LILLE|59|350||HK|239||207||||||||||1|3|Dépendance|827924|0|0|||
5914P01|2015P02745|1594D*1|||||000001|01/01/2001|Vente|1,00|110||RUE|7709|SAINT ANDRE|59800|LILLE|59|350||HK|239||12||19||||||||2|2|Appartement|827949|72|3|||
5914P01|2015P02746|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|||CHE|0105|DES BOUDINS|59118|WAMBRECHIES|59|636||D|2480||102||||||||||1||||||||
5914P01|2015P02746|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|||CHE|0105|DES BOUDINS|59118|WAMBRECHIES|59|636||D|2480||207||||||||||1||||||||
5914P01|2015P02748|1594D*1|||||000001|01/01/2001|Vente|1,00|47||RUE|8829|DE VALENCIENNES|59000|LILLE|59|350||HZ|79||||||||||||0|1|Maison|360457|90|4|S||47
5914P01|2015P02749|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|||CHE|0105|DES BOUDINS|59118|WAMBRECHIES|59|636||D|2480||227||||||||||1||||||||
5914P01|2015P02749|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|||CHE|0105|DES BOUDINS|59118|WAMBRECHIES|59|636||D|2480||6||||||||||1||||||||
5914P01|2015P02749|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|||CHE|0105|DES BOUDINS|59118|WAMBRECHIES|59|636||D|2480||7||||||||||1||||||||
5914P01|2015P02749|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|||CHE|0105|DES BOUDINS|59118|WAMBRECHIES|59|636||D|2480||8||||||||||1||||||||
5914P01|2015P02751|1594OGA|||||000002|01/01/2001|Vente|1,00||||B013|LES PERISEAUX|59155|FACHES THUMESNIL|59|220||B|4243||||||||||||0||||||AB||747
5914P01|2015P02751|1594OGA|||||000002|01/01/2001|Vente|1,00||||B013|LES PERISEAUX|59155|FACHES THUMESNIL|59|220||B|4245||||||||||||0||||||AB||3312
5914P01|2015P02751|1594OGA|||||000002|01/01/2001|Vente|1,00||||B013|LES PERISEAUX|59155|FACHES THUMESNIL|59|220||B|4246||||||||||||0||||||AB||5855
5914P01|2015P02751|1594OGA|||||000002|01/01/2001|Vente|1,00||||B013|LES PERISEAUX|59155|FACHES THUMESNIL|59|220||B|4247||||||||||||0||||||AB||9373
5914P01|2015P02751|1594OGA|||||000002|01/01/2001|Vente|1,00||||B013|LES PERISEAUX|59155|FACHES THUMESNIL|59|220||B|4379||||||||||||0||||||AB||10776
5914P01|2015P02752|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|||CHE|0105|DES BOUDINS|59118|WAMBRECHIES|59|636||D|2480||126||||||||||1||||||||
5914P01|2015P02752|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|||CHE|0105|DES BOUDINS|59118|WAMBRECHIES|59|636||D|2480||19||||||||||1||||||||
5914P01|2015P02753|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|||CHE|0105|DES BOUDINS|59118|WAMBRECHIES|59|636||D|2480||116||||||||||1||||||||
5914P01|2015P02753|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|||CHE|0105|DES BOUDINS|59118|WAMBRECHIES|59|636||D|2480||15||||||||||1||||||||
5914P01|2015P02754|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|||CHE|0105|DES BOUDINS|59118|WAMBRECHIES|59|636||D|2478||302||||||||||1||||||||
5914P01|2015P02754|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|||CHE|0105|DES BOUDINS|59118|WAMBRECHIES|59|636||D|2480||219||||||||||1||||||||
5914P01|2015P02754|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|||CHE|0105|DES BOUDINS|59118|WAMBRECHIES|59|636||D|2480||203||||||||||1||||||||
5914P01|2015P02755|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|||CHE|0105|DES BOUDINS|59118|WAMBRECHIES|59|636||D|2480||113||||||||||1||||||||
5914P01|2015P02755|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|||CHE|0105|DES BOUDINS|59118|WAMBRECHIES|59|636||D|2480||22||||||||||1||||||||
5914P01|2015P02756|1594D*1|||||000001|01/01/2001|Vente|1,00|2|T|RUE|8964|VANTROYEN|59800|LILLE|59|350||BM|240||115||129||139||||||3|2|Appartement|319735|57|3|||
5914P01|2015P02757|1594D*1|||||000001|01/01/2001|Vente|1,00|51|B|BD|1302|CARNOT|59800|LILLE|59|350||HP|19||20||49||||||||2|2|Appartement|352287|58|2|||
5914P01|2015P02758|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|||CHE|0105|DES BOUDINS|59118|WAMBRECHIES|59|636||D|2480||211||||||||||1||||||||
5914P01|2015P02758|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|||CHE|0105|DES BOUDINS|59118|WAMBRECHIES|59|636||D|2480||49||||||||||1||||||||
5914P01|2015P02759|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|||CHE|0105|DES BOUDINS|59118|WAMBRECHIES|59|636||D|2480||130||||||||||1||||||||
5914P01|2015P02759|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|||CHE|0105|DES BOUDINS|59118|WAMBRECHIES|59|636||D|2480||34||||||||||1||||||||
5914P01|2015P02759|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|||CHE|0105|DES BOUDINS|59118|WAMBRECHIES|59|636||D|2480||35||||||||||1||||||||
5914P01|2015P02760|1594D*1|||||000001|01/01/2001|Vente|1,00|150||AV|0600|DE L HIPPODROME|59130|LAMBERSART|59|328||AX|357||3||4||||||||2|2|Appartement|289918|75|3|||
5914P01|2015P02761|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|||CHE|0105|DES BOUDINS|59118|WAMBRECHIES|59|636||D|2480||110||||||||||1||||||||
5914P01|2015P02761|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|||CHE|0105|DES BOUDINS|59118|WAMBRECHIES|59|636||D|2480||302||||||||||1||||||||
5914P01|2015P02766|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|||CHE|0105|DES BOUDINS|59118|WAMBRECHIES|59|636||D|2480||305||||||||||1||||||||
5914P01|2015P02766|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|||CHE|0105|DES BOUDINS|59118|WAMBRECHIES|59|636||D|2480||221||||||||||1||||||||
5914P01|2015P02767|1594D*1|||||000001|01/01/2001|Vente|1,00|162||RUE|5230|DE LA BASSEE|59000|LILLE|59|350||IW|167||2||6||||||||2|2|Appartement|366965|50|3|||
5914P01|2015P02769|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|47||RUE|3534|FOURIER|59000|LILLE|59|350||EO|400||226||||||||||1||||||||
5914P01|2015P02769|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|47||RUE|3534|FOURIER|59000|LILLE|59|350||EO|400||480||||||||||1||||||||
5914P01|2015P02770|1594D*1|||||000001|01/01/2001|Vente|1,00|144||RUE|0040|ANATOLE FRANCE|59790|RONCHIN|59|507||B|4129||616||||||||||1|3|Dépendance|574828|0|0|||
5914P01|2015P02770|1594D*1|||||000001|01/01/2001|Vente|1,00|144||RUE|0040|ANATOLE FRANCE|59790|RONCHIN|59|507||B|4129||216||294||||||||2|2|Appartement|574719|33|1|||
5914P01|2015P02771|1594D*1|||||000001|01/01/2001|Vente|1,00|98||RUE|1470|SAINT VICTOR|59110|LA MADELEINE|59|368||AS|199||3||6||||||||2|2|Appartement|862772|40|2|||
5914P01|2015P02772|1594D*1|||||000001|01/01/2001|Vente|1,00|18||RUE|1330|ROGER SALENGRO|59110|LA MADELEINE|59|368||AP|158||1||||||||||1|2|Appartement|493712|46|3|||
5914P01|2015P02775|1594D*1|||||000001|01/01/2001|Vente|1,00|94||RUE|0550|FELIX FAURE|59110|LA MADELEINE|59|368||AN|164||||||||||||0|1|Maison|494520|102|6|S||132
5914P01|2015P02776|1594D*1|||||000001|01/01/2001|Vente|1,00|101||RUE|0490|HECTOR BERLIOZ|59370|MONS EN BAROEUL|59|410||AM|126||||||||||||0|1|Maison|527941|60|4|S||208
5914P01|2015P02777|1594D*1|||||000001|01/01/2001|Vente|1,00|58||RUE|1610|DE TURENNE|59110|LA MADELEINE|59|368||AD|362||||||||||||0|1|Maison|481837|45|3|S||71
5914P01|2015P02778|1594D*1|||||000001|01/01/2001|Vente|1,00|70||RUE|0870|SAINTE HELENE|59350|SAINT-ANDRE|59|527||BL|68||120||||||||||1|2|Appartement|1054050|75|3|||
5914P01|2015P02778|1594D*1|||||000001|01/01/2001|Vente|1,00|70||RUE|0870|SAINTE HELENE|59350|SAINT-ANDRE|59|527||BL|68||743||||||||||1|3|Dépendance|1054433|0|0|||
5914P01|2015P02778|1594D*1|||||000001|01/01/2001|Vente|1,00|70||RUE|0870|SAINTE HELENE|59350|SAINT-ANDRE|59|527||BL|68||718||||||||||1|3|Dépendance|1054470|0|0|||
5914P01|2015P02779|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|||RUE|1883|DES COQUELICOTS|59000|LILLE|59|350||DV|239||31||||||||||1||||||||
5914P01|2015P02779|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|||RUE|1883|DES COQUELICOTS|59000|LILLE|59|350||DV|239||9||||||||||1||||||||
5914P01|2015P02780|1594D*1|||||000001|01/01/2001|Vente|1,00|37||AV|0730|GERMAINE|59110|LA MADELEINE|59|368||BL|133||24||||||||||1|2|Appartement|1002049|99|4|||
5914P01|2015P02780|1594D*1|||||000001|01/01/2001|Vente|1,00|37||AV|0730|GERMAINE|59110|LA MADELEINE|59|368||BL|133||124||||||||||1|3|Dépendance|1002094|0|0|||
5914P01|2015P02781|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|||AV|0760|MARC SANGNIER|59370|MONS EN BAROEUL|59|410||AD|548||318||||||||||1||||||||
5914P01|2015P02782||||||000001|01/01/2001|Vente|1,00|13||CITE|6737|PESSE 179 RUE DES POSTES|59000|LILLE|59|350||PS|69||||||||||||0|1|Maison|411545|37|2|S||48
5914P01|2015P02783|1594D*1|||||000001|01/01/2001|Vente|1,00|1||RUE|2957|DE L ECOLE ST LOUIS|59800|LILLE|59|350||XD|45||||||||||||0|1|Maison|429499|50|4|S||121
5914P01|2015P02784|1594D*1|||||000001|01/01/2001|Vente|1,00|17||RUE|0060|AMPERE|59130|LAMBERSART|59|328||AS|556||||||||||||0|2|Appartement|1011224|49|1|S||52
5914P01|2015P02784|1594D*1|||||000001|01/01/2001|Vente|1,00|17||RUE|0060|AMPERE|59130|LAMBERSART|59|328||AS|556||||||||||||0|2|Appartement|1011227|13|1|S||52
5914P01|2015P02784|1594D*1|||||000001|01/01/2001|Vente|1,00|17||RUE|0060|AMPERE|59130|LAMBERSART|59|328||AS|556||||||||||||0|2|Appartement|1011232|13|1|S||52
5914P01|2015P02784|1594D*1|||||000001|01/01/2001|Vente|1,00|17||RUE|0060|AMPERE|59130|LAMBERSART|59|328||AS|556||||||||||||0|2|Appartement|1011230|13|1|S||52
5914P01|2015P02784|1594D*1|||||000001|01/01/2001|Vente|1,00|17||RUE|0060|AMPERE|59130|LAMBERSART|59|328||AS|556||||||||||||0|2|Appartement|1011229|13|1|S||52
5914P01|2015P02784|1594D*1|||||000001|01/01/2001|Vente|1,00|17||RUE|0060|AMPERE|59130|LAMBERSART|59|328||AS|556||||||||||||0|2|Appartement|1011231|13|1|S||52
5914P01|2015P02784|1594D*1|||||000001|01/01/2001|Vente|1,00|17||RUE|0060|AMPERE|59130|LAMBERSART|59|328||AS|556||||||||||||0|2|Appartement|1011228|13|1|S||52
5914P01|2015P02785|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|46||RUE|5084|JULES BRETON|59000|LILLE|59|350||DN|259||115||||||||||1||||||||
5914P01|2015P02785|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|46||RUE|5084|JULES BRETON|59000|LILLE|59|350||DN|259||307||||||||||1||||||||
5914P01|2015P02786|1594D*1|||||000001|01/01/2001|Vente|1,00|25||PRV|7964|ST MAURICE|59800|LILLE|59|350||HS|104||||||||||||0|3|Dépendance|1002638|0|0|S||94
5914P01|2015P02786|1594D*1|||||000001|01/01/2001|Vente|1,00|25||PRV|7964|ST MAURICE|59800|LILLE|59|350||HS|104||||||||||||0|4|Local industriel. commercial ou assimilé|353885|115|0|S||94
5914P01|2015P02786|1594D*1|||||000001|01/01/2001|Vente|1,00|25||PRV|7964|ST MAURICE|59800|LILLE|59|350||HS|104||||||||||||0|2|Appartement|353888|40|2|S||94
5914P01|2015P02786|1594D*1|||||000001|01/01/2001|Vente|1,00|25||PRV|7964|ST MAURICE|59800|LILLE|59|350||HS|104||||||||||||0|2|Appartement|353890|37|3|S||94
5914P01|2015P02787|1594D*1|||||000001|01/01/2001|Vente|1,00|4||RUE|6874|PIERRE DUPONT|59800|LILLE|59|350||LS|286||7||||||||||1|2|Appartement|384270|120|5|||
5914P01|2015P02788|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|||CHE|0105|DES BOUDINS|59118|WAMBRECHIES|59|636||D|2480||223||||||||||1||||||||
5914P01|2015P02788|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|||CHE|0105|DES BOUDINS|59118|WAMBRECHIES|59|636||D|2480||46||||||||||1||||||||
5914P01|2015P02790|1594D*1|||||000001|01/01/2001|Vente|1,00|22||RUE|0730|LAVOISIER|59130|LAMBERSART|59|328||AS|438||||||||||||0|1|Maison|285041|85|5|S||76
5914P01|2015P02792|1594D*1|||||000001|01/01/2001|Vente|1,00|37||RUE|0640|JULES FERRY|59370|MONS EN BAROEUL|59|410||AK|193||371||||||||||1|3|Dépendance|535042|0|0|||
5914P01|2015P02792|1594D*1|||||000001|01/01/2001|Vente|1,00|37||RUE|0640|JULES FERRY|59370|MONS EN BAROEUL|59|410||AK|193||209||||||||||1|2|Appartement|534930|31|1|||
5914P01|2015P02794|1594D*1|||||000001|01/01/2001|Vente|1,00|34||RUE|5882|MARCEL SEMBAT HELLEMMES|59260|LILLE|59|350|298|AC|314||||||||||||0|1|Maison|432451|77|5|S||152
5914P01|2015P02795|1049*1|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|||RUE|8274|DE LA SEINE|59000|LILLE|59|350||DK|435||||||||||||0||||||AB||206
5914P01|2015P02797|1594D*1|||||000001|01/01/2001|Vente|1,00|60||RUE|5031|DE JEMMAPES|59800|LILLE|59|350||HI|86||1||||||||||1|4|Local industriel. commercial ou assimilé|1202807|0|0|||
5914P01|2015P02797|1594D*1|||||000002|01/01/2001|Vente|1,00|60||RUE|5031|DE JEMMAPES|59800|LILLE|59|350||HI|86||2||||||||||1|2|Appartement|1202824|67|4|||
5914P01|2015P02798|1594D*1|||||000001|01/01/2001|Vente|1,00|57|B|RUE|8449|DES STATIONS|59800|LILLE|59|350||PZ|170||63||||||||||1|3|Dépendance|418352|0|0|||
5914P01|2015P02799|1594D*1|||||000001|01/01/2001|Vente|1,00|94||RUE|8364|DE SOLFERINO|59800|LILLE|59|350||RT|218||20||5||||||||2|2|Appartement|894017|50|2|||
5914P01|2015P02800|1594D*1|||||000001|01/01/2001|Vente|1,00|190||RUE|0220|CARNOT|59155|FACHES THUMESNIL|59|220||AP|131||||||||||||0|3|Dépendance|198583|0|0|S||108
5914P01|2015P02800|1594D*1|||||000001|01/01/2001|Vente|1,00|190||RUE|0220|CARNOT|59155|FACHES THUMESNIL|59|220||AP|131||||||||||||0|3|Dépendance|198583|0|0|J|POTAG|300
5914P01|2015P02801|1594D*1|||||000001|01/01/2001|Vente|1,00|142||ALL|5604|DE LIEGE|59777|LILLE|59|350||TX|11||52009||||||||||1|2|Appartement|936921|66|3|||
5914P01|2015P02803|1049*1|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|||RUE|8274|DE LA SEINE|59000|LILLE|59|350||DK|432||||||||||||0||||||AB||166
5914P01|2015P02805|1594D*1|||||000001|01/01/2001|Vente|1,00|12||RUE|0770|DE KOUFRA|59155|FACHES THUMESNIL|59|220||B|1189||||||||||||0|1|Maison|203670|81|5|S||166
5914P01|2015P02806|1594D*1|||||000001|01/01/2001|Vente|1,00|13||AV|0980|ROBERT SCHUMAN|59370|MONS EN BAROEUL|59|410||AO|584||21|1,00|||||||||1|2|Appartement|531560|65|3|||
5914P01|2015P02807|1594D*1|||||000001|01/01/2001|Vente|1,00|453||RUE|0030|DE L AGRIPPIN|59118|WAMBRECHIES|59|636||B|56||||||||||||0|1|Maison|739898|55|3|S||333
5914P01|2015P02807|1594D*1|||||000001|01/01/2001|Vente|1,00|||RUE|0325|GOYA|59118|WAMBRECHIES|59|636||B|4725||||||||||||0||||||AB||8
5914P01|2015P02809|1594D*1|||||000001|01/01/2001|Vente|1,00|9||RUE|0171|DU BOL D AIR|59790|RONCHIN|59|507||AC|521||42||50||||||||2|2|Appartement|888596|74|3|||
5914P01|2015P02809|1594D*1|||||000001|01/01/2001|Vente|1,00|9||RUE|0171|DU BOL D AIR|59790|RONCHIN|59|507||AC|521||99||||||||||1|3|Dépendance|888564|0|0|||
5914P01|2015P02811|1594D*1|||||000001|01/01/2001|Vente|1,00|64||RUE|1135|DU PRESIDENT KENNEDY|59130|LAMBERSART|59|328||AO|183||||||||||||0|1|Maison|282906|81|4|S||176
5914P01|2015P02811|1594D*1|||||000001|01/01/2001|Vente|1,00|9012||RUE|1135|DU PRESIDENT KENNEDY|59130|LAMBERSART|59|328||AO|249||||||||||||0|3|Dépendance|282972|0|0|S||16
5914P01|2015P02812|1594FQA*1|||||000001|01/01/2001|Vente|1,00|46||RUE|0720|PASTEUR|59350|SAINT-ANDRE|59|527||AP|277||2253||||||||||1|3|Dépendance|1155122|0|0|||
5914P01|2015P02812|1594FQA*1|||||000001|01/01/2001|Vente|1,00|46||RUE|0720|PASTEUR|59350|SAINT-ANDRE|59|527||AP|277||2111||||||||||1|3|Dépendance|1156866|0|0|||
5914P01|2015P02812|1594FQA*1|||||000001|01/01/2001|Vente|1,00|46||RUE|0720|PASTEUR|59350|SAINT-ANDRE|59|527||AP|277||2229||||||||||1|3|Dépendance|1155121|0|0|||
5914P01|2015P02812|1594FQA*1|||||000001|01/01/2001|Vente|1,00|46||RUE|0720|PASTEUR|59350|SAINT-ANDRE|59|527||AP|277||2023||||||||||1|2|Appartement|1155077|83|4|||
5914P01|2015P02813|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|47||RUE|3534|FOURIER|59000|LILLE|59|350||EO|400||207||||||||||1||||||||
